,Unnamed: 0,Any,Trimestre,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Lloguer_mitja,Preu
1482,1482,2016,1,5,Sarrià-Sant Gervasi,23,Sarrià,Lloguer mitjà per superfície (Euros/m2 mes),"15,59"
1483,1483,2016,1,5,Sarrià-Sant Gervasi,24,les Tres Torres,Lloguer mitjà per superfície (Euros/m2 mes),"15,22"
1484,1484,2016,1,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Lloguer mitjà per superfície (Euros/m2 mes),"14,04"
1485,1485,2016,1,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Lloguer mitjà per superfície (Euros/m2 mes),"13,33"
1486,1486,2016,1,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Lloguer mitjà per superfície (Euros/m2 mes),"13,1"
1487,1487,2016,1,6,Gràcia,28,Vallcarca i els Penitents,Lloguer mitjà per superfície (Euros/m2 mes),"12,18"
1488,1488,2016,1,6,Gràcia,29,el Coll,Lloguer mitjà per superfície (Euros/m2 mes),"10,68"
1489,1489,2016,1,6,Gràcia,30,la Salut,Lloguer mitjà per superfície (Euros/m2 mes),"10,87"
1490,1490,2016,1,6,Gràcia,31,la Vila de Gràcia,Lloguer mitjà per superfície (Euros/m2 mes),"12,71"
1491,1491,2016,1,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Lloguer mitjà per superfície (Euros/m2 mes),"11,85"
1492,1492,2016,1,7,Horta-Guinardó,33,el Baix Guinardó,Lloguer mitjà per superfície (Euros/m2 mes),"11,26"
1493,1493,2016,1,7,Horta-Guinardó,34,Can Baró,Lloguer mitjà per superfície (Euros/m2 mes),"11,51"
1494,1494,2016,1,7,Horta-Guinardó,35,el Guinardó,Lloguer mitjà per superfície (Euros/m2 mes),"10,84"
1495,1495,2016,1,7,Horta-Guinardó,36,la Font d'en Fargues,Lloguer mitjà per superfície (Euros/m2 mes),"15,2"
1496,1496,2016,1,7,Horta-Guinardó,37,el Carmel,Lloguer mitjà per superfície (Euros/m2 mes),"9,24"
1497,1497,2016,1,7,Horta-Guinardó,38,la Teixonera,Lloguer mitjà per superfície (Euros/m2 mes),"9,02"
1498,1498,2016,1,7,Horta-Guinardó,39,Sant Genís dels Agudells,Lloguer mitjà per superfície (Euros/m2 mes),"8,42"
1499,1499,2016,1,7,Horta-Guinardó,40,Montbau,Lloguer mitjà per superfície (Euros/m2 mes),"9,21"
1500,1500,2016,1,7,Horta-Guinardó,41,la Vall d'Hebron,Lloguer mitjà per superfície (Euros/m2 mes),"11,03"
1501,1501,2016,1,7,Horta-Guinardó,42,la Clota,Lloguer mitjà per superfície (Euros/m2 mes),Unknown
1502,1502,2016,1,7,Horta-Guinardó,43,Horta,Lloguer mitjà per superfície (Euros/m2 mes),"9,84"
1503,1503,2016,1,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Lloguer mitjà per superfície (Euros/m2 mes),"10,28"
1504,1504,2016,1,8,Nou Barris,45,Porta,Lloguer mitjà per superfície (Euros/m2 mes),"9,16"
1505,1505,2016,1,8,Nou Barris,46,el Turó de la Peira,Lloguer mitjà per superfície (Euros/m2 mes),"8,91"
1506,1506,2016,1,8,Nou Barris,47,Can Peguera,Lloguer mitjà per superfície (Euros/m2 mes),Unknown
1507,1507,2016,1,8,Nou Barris,48,la Guineueta,Lloguer mitjà per superfície (Euros/m2 mes),"8,55"
1508,1508,2016,1,8,Nou Barris,49,Canyelles,Lloguer mitjà per superfície (Euros/m2 mes),"8,03"
1509,1509,2016,1,8,Nou Barris,50,les Roquetes,Lloguer mitjà per superfície (Euros/m2 mes),"8,39"
1510,1510,2016,1,8,Nou Barris,51,Verdun,Lloguer mitjà per superfície (Euros/m2 mes),"10,0"
1511,1511,2016,1,8,Nou Barris,52,la Prosperitat,Lloguer mitjà per superfície (Euros/m2 mes),"9,12"
1512,1512,2016,1,8,Nou Barris,53,la Trinitat Nova,Lloguer mitjà per superfície (Euros/m2 mes),"8,67"
1513,1513,2016,1,8,Nou Barris,54,Torre Baró,Lloguer mitjà per superfície (Euros/m2 mes),"6,55"
1514,1514,2016,1,8,Nou Barris,55,Ciutat Meridiana,Lloguer mitjà per superfície (Euros/m2 mes),"6,23"
1515,1515,2016,1,8,Nou Barris,56,Vallbona,Lloguer mitjà per superfície (Euros/m2 mes),"7,14"
1516,1516,2016,1,9,Sant Andreu,57,la Trinitat Vella,Lloguer mitjà per superfície (Euros/m2 mes),"7,42"
1517,1517,2016,1,9,Sant Andreu,58,Baró de Viver,Lloguer mitjà per superfície (Euros/m2 mes),"3,18"
1518,1518,2016,1,9,Sant Andreu,59,el Bon Pastor,Lloguer mitjà per superfície (Euros/m2 mes),"8,18"
1519,1519,2016,1,9,Sant Andreu,60,Sant Andreu,Lloguer mitjà per superfície (Euros/m2 mes),"10,3"
1520,1520,2016,1,9,Sant Andreu,61,la Sagrera,Lloguer mitjà per superfície (Euros/m2 mes),"10,78"
1521,1521,2016,1,9,Sant Andreu,62,el Congrés i els Indians,Lloguer mitjà per superfície (Euros/m2 mes),"9,65"
1522,1522,2016,1,9,Sant Andreu,63,Navas,Lloguer mitjà per superfície (Euros/m2 mes),"10,28"
1523,1523,2016,1,10,Sant Martí,64,el Camp de l'Arpa del Clot,Lloguer mitjà per superfície (Euros/m2 mes),"11,12"
1524,1524,2016,1,10,Sant Martí,65,el Clot,Lloguer mitjà per superfície (Euros/m2 mes),"10,19"
1525,1525,2016,1,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Lloguer mitjà per superfície (Euros/m2 mes),"12,14"
1526,1526,2016,1,10,Sant Martí,67,la Vila Olímpica del Poblenou,Lloguer mitjà per superfície (Euros/m2 mes),"15,78"
1527,1527,2016,1,10,Sant Martí,68,el Poblenou,Lloguer mitjà per superfície (Euros/m2 mes),"11,93"
1528,1528,2016,1,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Lloguer mitjà per superfície (Euros/m2 mes),"11,8"
1529,1529,2016,1,10,Sant Martí,70,el Besòs i el Maresme,Lloguer mitjà per superfície (Euros/m2 mes),"8,46"
1530,1530,2016,1,10,Sant Martí,71,Provençals del Poblenou,Lloguer mitjà per superfície (Euros/m2 mes),"10,56"
1531,1531,2016,1,10,Sant Martí,72,Sant Martí de Provençals,Lloguer mitjà per superfície (Euros/m2 mes),"9,37"
1532,1532,2016,1,10,Sant Martí,73,la Verneda i la Pau,Lloguer mitjà per superfície (Euros/m2 mes),"9,19"
1533,1533,2016,2,1,Ciutat Vella,1,el Raval,Lloguer mitjà per superfície (Euros/m2 mes),"11,78"
1534,1534,2016,2,1,Ciutat Vella,2,el Barri Gòtic,Lloguer mitjà per superfície (Euros/m2 mes),"12,4"
1535,1535,2016,2,1,Ciutat Vella,3,la Barceloneta,Lloguer mitjà per superfície (Euros/m2 mes),"17,73"
1536,1536,2016,2,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Lloguer mitjà per superfície (Euros/m2 mes),"14,09"
1537,1537,2016,2,2,Eixample,5,el Fort Pienc,Lloguer mitjà per superfície (Euros/m2 mes),"11,82"
1538,1538,2016,2,2,Eixample,6,la Sagrada Família,Lloguer mitjà per superfície (Euros/m2 mes),"11,8"
1539,1539,2016,2,2,Eixample,7,la Dreta de l'Eixample,Lloguer mitjà per superfície (Euros/m2 mes),"12,63"
1540,1540,2016,2,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Lloguer mitjà per superfície (Euros/m2 mes),"12,74"
1541,1541,2016,2,2,Eixample,9,la Nova Esquerra de l'Eixample,Lloguer mitjà per superfície (Euros/m2 mes),"12,53"
1542,1542,2016,2,2,Eixample,10,Sant Antoni,Lloguer mitjà per superfície (Euros/m2 mes),"11,61"
1543,1543,2016,2,3,Sants-Montjuïc,11,el Poble Sec,Lloguer mitjà per superfície (Euros/m2 mes),"11,88"
1544,1544,2016,2,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Lloguer mitjà per superfície (Euros/m2 mes),Unknown
1545,1545,2016,2,3,Sants-Montjuïc,13,la Marina de Port,Lloguer mitjà per superfície (Euros/m2 mes),"8,73"
1546,1546,2016,2,3,Sants-Montjuïc,14,la Font de la Guatlla,Lloguer mitjà per superfície (Euros/m2 mes),"12,3"
1547,1547,2016,2,3,Sants-Montjuïc,15,Hostafrancs,Lloguer mitjà per superfície (Euros/m2 mes),"12,13"
1548,1548,2016,2,3,Sants-Montjuïc,16,la Bordeta,Lloguer mitjà per superfície (Euros/m2 mes),"10,71"
1549,1549,2016,2,3,Sants-Montjuïc,17,Sants - Badal,Lloguer mitjà per superfície (Euros/m2 mes),"11,57"
1550,1550,2016,2,3,Sants-Montjuïc,18,Sants,Lloguer mitjà per superfície (Euros/m2 mes),"11,94"
1551,1551,2016,2,4,Les Corts,19,les Corts,Lloguer mitjà per superfície (Euros/m2 mes),"12,52"
1552,1552,2016,2,4,Les Corts,20,la Maternitat i Sant Ramon,Lloguer mitjà per superfície (Euros/m2 mes),"12,85"
1553,1553,2016,2,4,Les Corts,21,Pedralbes,Lloguer mitjà per superfície (Euros/m2 mes),"14,23"
1554,1554,2016,2,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Lloguer mitjà per superfície (Euros/m2 mes),"17,52"
1555,1555,2016,2,5,Sarrià-Sant Gervasi,23,Sarrià,Lloguer mitjà per superfície (Euros/m2 mes),"17,29"
1556,1556,2016,2,5,Sarrià-Sant Gervasi,24,les Tres Torres,Lloguer mitjà per superfície (Euros/m2 mes),"16,4"
1557,1557,2016,2,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Lloguer mitjà per superfície (Euros/m2 mes),"14,33"
1558,1558,2016,2,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Lloguer mitjà per superfície (Euros/m2 mes),"13,8"
1559,1559,2016,2,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Lloguer mitjà per superfície (Euros/m2 mes),"14,58"
1560,1560,2016,2,6,Gràcia,28,Vallcarca i els Penitents,Lloguer mitjà per superfície (Euros/m2 mes),"12,14"
1561,1561,2016,2,6,Gràcia,29,el Coll,Lloguer mitjà per superfície (Euros/m2 mes),"11,38"
1562,1562,2016,2,6,Gràcia,30,la Salut,Lloguer mitjà per superfície (Euros/m2 mes),"12,9"
1563,1563,2016,2,6,Gràcia,31,la Vila de Gràcia,Lloguer mitjà per superfície (Euros/m2 mes),"13,22"
1564,1564,2016,2,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Lloguer mitjà per superfície (Euros/m2 mes),"12,29"
1565,1565,2016,2,7,Horta-Guinardó,33,el Baix Guinardó,Lloguer mitjà per superfície (Euros/m2 mes),"10,89"
1566,1566,2016,2,7,Horta-Guinardó,34,Can Baró,Lloguer mitjà per superfície (Euros/m2 mes),"11,1"
1567,1567,2016,2,7,Horta-Guinardó,35,el Guinardó,Lloguer mitjà per superfície (Euros/m2 mes),"10,53"
1568,1568,2016,2,7,Horta-Guinardó,36,la Font d'en Fargues,Lloguer mitjà per superfície (Euros/m2 mes),"11,52"
1569,1569,2016,2,7,Horta-Guinardó,37,el Carmel,Lloguer mitjà per superfície (Euros/m2 mes),"9,61"
1570,1570,2016,2,7,Horta-Guinardó,38,la Teixonera,Lloguer mitjà per superfície (Euros/m2 mes),"9,93"
1571,1571,2016,2,7,Horta-Guinardó,39,Sant Genís dels Agudells,Lloguer mitjà per superfície (Euros/m2 mes),"8,65"
1572,1572,2016,2,7,Horta-Guinardó,40,Montbau,Lloguer mitjà per superfície (Euros/m2 mes),"9,72"
1573,1573,2016,2,7,Horta-Guinardó,41,la Vall d'Hebron,Lloguer mitjà per superfície (Euros/m2 mes),"10,52"
1574,1574,2016,2,7,Horta-Guinardó,42,la Clota,Lloguer mitjà per superfície (Euros/m2 mes),Unknown
1575,1575,2016,2,7,Horta-Guinardó,43,Horta,Lloguer mitjà per superfície (Euros/m2 mes),"11,15"
1576,1576,2016,2,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Lloguer mitjà per superfície (Euros/m2 mes),"10,17"
1577,1577,2016,2,8,Nou Barris,45,Porta,Lloguer mitjà per superfície (Euros/m2 mes),"9,86"
1578,1578,2016,2,8,Nou Barris,46,el Turó de la Peira,Lloguer mitjà per superfície (Euros/m2 mes),"9,51"
1579,1579,2016,2,8,Nou Barris,47,Can Peguera,Lloguer mitjà per superfície (Euros/m2 mes),Unknown
1580,1580,2016,2,8,Nou Barris,48,la Guineueta,Lloguer mitjà per superfície (Euros/m2 mes),"8,6"
1581,1581,2016,2,8,Nou Barris,49,Canyelles,Lloguer mitjà per superfície (Euros/m2 mes),"8,1"
1582,1582,2016,2,8,Nou Barris,50,les Roquetes,Lloguer mitjà per superfície (Euros/m2 mes),"9,21"
1583,1583,2016,2,8,Nou Barris,51,Verdun,Lloguer mitjà per superfície (Euros/m2 mes),"9,56"
1584,1584,2016,2,8,Nou Barris,52,la Prosperitat,Lloguer mitjà per superfície (Euros/m2 mes),"10,04"
1585,1585,2016,2,8,Nou Barris,53,la Trinitat Nova,Lloguer mitjà per superfície (Euros/m2 mes),"9,38"
1586,1586,2016,2,8,Nou Barris,54,Torre Baró,Lloguer mitjà per superfície (Euros/m2 mes),"6,82"
1587,1587,2016,2,8,Nou Barris,55,Ciutat Meridiana,Lloguer mitjà per superfície (Euros/m2 mes),"7,24"
1588,1588,2016,2,8,Nou Barris,56,Vallbona,Lloguer mitjà per superfície (Euros/m2 mes),Unknown
1589,1589,2016,2,9,Sant Andreu,57,la Trinitat Vella,Lloguer mitjà per superfície (Euros/m2 mes),"8,5"
1590,1590,2016,2,9,Sant Andreu,58,Baró de Viver,Lloguer mitjà per superfície (Euros/m2 mes),Unknown
1591,1591,2016,2,9,Sant Andreu,59,el Bon Pastor,Lloguer mitjà per superfície (Euros/m2 mes),"8,74"
1592,1592,2016,2,9,Sant Andreu,60,Sant Andreu,Lloguer mitjà per superfície (Euros/m2 mes),"11,37"
1593,1593,2016,2,9,Sant Andreu,61,la Sagrera,Lloguer mitjà per superfície (Euros/m2 mes),"10,04"
1594,1594,2016,2,9,Sant Andreu,62,el Congrés i els Indians,Lloguer mitjà per superfície (Euros/m2 mes),"10,27"
1595,1595,2016,2,9,Sant Andreu,63,Navas,Lloguer mitjà per superfície (Euros/m2 mes),"10,38"
1596,1596,2016,2,10,Sant Martí,64,el Camp de l'Arpa del Clot,Lloguer mitjà per superfície (Euros/m2 mes),"11,34"
1597,1597,2016,2,10,Sant Martí,65,el Clot,Lloguer mitjà per superfície (Euros/m2 mes),"11,35"
1598,1598,2016,2,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Lloguer mitjà per superfície (Euros/m2 mes),"12,52"
1599,1599,2016,2,10,Sant Martí,67,la Vila Olímpica del Poblenou,Lloguer mitjà per superfície (Euros/m2 mes),"17,17"
1600,1600,2016,2,10,Sant Martí,68,el Poblenou,Lloguer mitjà per superfície (Euros/m2 mes),"12,7"
1601,1601,2016,2,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Lloguer mitjà per superfície (Euros/m2 mes),"14,28"
1602,1602,2016,2,10,Sant Martí,70,el Besòs i el Maresme,Lloguer mitjà per superfície (Euros/m2 mes),"9,02"
1603,1603,2016,2,10,Sant Martí,71,Provençals del Poblenou,Lloguer mitjà per superfície (Euros/m2 mes),"11,21"
1604,1604,2016,2,10,Sant Martí,72,Sant Martí de Provençals,Lloguer mitjà per superfície (Euros/m2 mes),"10,04"
1605,1605,2016,2,10,Sant Martí,73,la Verneda i la Pau,Lloguer mitjà per superfície (Euros/m2 mes),"9,27"
1606,1606,2016,3,1,Ciutat Vella,1,el Raval,Lloguer mitjà per superfície (Euros/m2 mes),"12,48"
1607,1607,2016,3,1,Ciutat Vella,2,el Barri Gòtic,Lloguer mitjà per superfície (Euros/m2 mes),"12,39"
1608,1608,2016,3,1,Ciutat Vella,3,la Barceloneta,Lloguer mitjà per superfície (Euros/m2 mes),"19,22"
1609,1609,2016,3,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Lloguer mitjà per superfície (Euros/m2 mes),"14,41"
1610,1610,2016,3,2,Eixample,5,el Fort Pienc,Lloguer mitjà per superfície (Euros/m2 mes),"11,91"
1611,1611,2016,3,2,Eixample,6,la Sagrada Família,Lloguer mitjà per superfície (Euros/m2 mes),"12,18"
1612,1612,2016,3,2,Eixample,7,la Dreta de l'Eixample,Lloguer mitjà per superfície (Euros/m2 mes),"13,33"
1613,1613,2016,3,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Lloguer mitjà per superfície (Euros/m2 mes),"13,15"
1614,1614,2016,3,2,Eixample,9,la Nova Esquerra de l'Eixample,Lloguer mitjà per superfície (Euros/m2 mes),"12,49"
1615,1615,2016,3,2,Eixample,10,Sant Antoni,Lloguer mitjà per superfície (Euros/m2 mes),"12,67"
1616,1616,2016,3,3,Sants-Montjuïc,11,el Poble Sec,Lloguer mitjà per superfície (Euros/m2 mes),"12,67"
1617,1617,2016,3,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Lloguer mitjà per superfície (Euros/m2 mes),Unknown
1618,1618,2016,3,3,Sants-Montjuïc,13,la Marina de Port,Lloguer mitjà per superfície (Euros/m2 mes),"10,23"
1619,1619,2016,3,3,Sants-Montjuïc,14,la Font de la Guatlla,Lloguer mitjà per superfície (Euros/m2 mes),"11,52"
1620,1620,2016,3,3,Sants-Montjuïc,15,Hostafrancs,Lloguer mitjà per superfície (Euros/m2 mes),"12,0"
1621,1621,2016,3,3,Sants-Montjuïc,16,la Bordeta,Lloguer mitjà per superfície (Euros/m2 mes),"10,9"
1622,1622,2016,3,3,Sants-Montjuïc,17,Sants - Badal,Lloguer mitjà per superfície (Euros/m2 mes),"11,99"
1623,1623,2016,3,3,Sants-Montjuïc,18,Sants,Lloguer mitjà per superfície (Euros/m2 mes),"12,1"
1624,1624,2016,3,4,Les Corts,19,les Corts,Lloguer mitjà per superfície (Euros/m2 mes),"13,04"
1625,1625,2016,3,4,Les Corts,20,la Maternitat i Sant Ramon,Lloguer mitjà per superfície (Euros/m2 mes),"12,91"
1626,1626,2016,3,4,Les Corts,21,Pedralbes,Lloguer mitjà per superfície (Euros/m2 mes),"14,44"
1627,1627,2016,3,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Lloguer mitjà per superfície (Euros/m2 mes),"17,1"
1628,1628,2016,3,5,Sarrià-Sant Gervasi,23,Sarrià,Lloguer mitjà per superfície (Euros/m2 mes),"16,06"
1629,1629,2016,3,5,Sarrià-Sant Gervasi,24,les Tres Torres,Lloguer mitjà per superfície (Euros/m2 mes),"15,51"
1630,1630,2016,3,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Lloguer mitjà per superfície (Euros/m2 mes),"14,32"
1631,1631,2016,3,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Lloguer mitjà per superfície (Euros/m2 mes),"13,81"
1632,1632,2016,3,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Lloguer mitjà per superfície (Euros/m2 mes),"13,67"
1633,1633,2016,3,6,Gràcia,28,Vallcarca i els Penitents,Lloguer mitjà per superfície (Euros/m2 mes),"12,58"
1634,1634,2016,3,6,Gràcia,29,el Coll,Lloguer mitjà per superfície (Euros/m2 mes),"10,82"
1635,1635,2016,3,6,Gràcia,30,la Salut,Lloguer mitjà per superfície (Euros/m2 mes),"11,43"
1636,1636,2016,3,6,Gràcia,31,la Vila de Gràcia,Lloguer mitjà per superfície (Euros/m2 mes),"13,63"
1637,1637,2016,3,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Lloguer mitjà per superfície (Euros/m2 mes),"12,85"
1638,1638,2016,3,7,Horta-Guinardó,33,el Baix Guinardó,Lloguer mitjà per superfície (Euros/m2 mes),"11,79"
1639,1639,2016,3,7,Horta-Guinardó,34,Can Baró,Lloguer mitjà per superfície (Euros/m2 mes),"10,86"
1640,1640,2016,3,7,Horta-Guinardó,35,el Guinardó,Lloguer mitjà per superfície (Euros/m2 mes),"11,46"
1641,1641,2016,3,7,Horta-Guinardó,36,la Font d'en Fargues,Lloguer mitjà per superfície (Euros/m2 mes),"10,26"
1642,1642,2016,3,7,Horta-Guinardó,37,el Carmel,Lloguer mitjà per superfície (Euros/m2 mes),"9,77"
1643,1643,2016,3,7,Horta-Guinardó,38,la Teixonera,Lloguer mitjà per superfície (Euros/m2 mes),"9,95"
1644,1644,2016,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Lloguer mitjà per superfície (Euros/m2 mes),"8,71"
1645,1645,2016,3,7,Horta-Guinardó,40,Montbau,Lloguer mitjà per superfície (Euros/m2 mes),"11,03"
1646,1646,2016,3,7,Horta-Guinardó,41,la Vall d'Hebron,Lloguer mitjà per superfície (Euros/m2 mes),"11,67"
1647,1647,2016,3,7,Horta-Guinardó,42,la Clota,Lloguer mitjà per superfície (Euros/m2 mes),Unknown
1648,1648,2016,3,7,Horta-Guinardó,43,Horta,Lloguer mitjà per superfície (Euros/m2 mes),"10,68"
1649,1649,2016,3,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Lloguer mitjà per superfície (Euros/m2 mes),"10,27"
1650,1650,2016,3,8,Nou Barris,45,Porta,Lloguer mitjà per superfície (Euros/m2 mes),"10,58"
1651,1651,2016,3,8,Nou Barris,46,el Turó de la Peira,Lloguer mitjà per superfície (Euros/m2 mes),"9,75"
1652,1652,2016,3,8,Nou Barris,47,Can Peguera,Lloguer mitjà per superfície (Euros/m2 mes),Unknown
1653,1653,2016,3,8,Nou Barris,48,la Guineueta,Lloguer mitjà per superfície (Euros/m2 mes),"8,84"
1654,1654,2016,3,8,Nou Barris,49,Canyelles,Lloguer mitjà per superfície (Euros/m2 mes),"8,45"
1655,1655,2016,3,8,Nou Barris,50,les Roquetes,Lloguer mitjà per superfície (Euros/m2 mes),"9,95"
1656,1656,2016,3,8,Nou Barris,51,Verdun,Lloguer mitjà per superfície (Euros/m2 mes),"9,9"
1657,1657,2016,3,8,Nou Barris,52,la Prosperitat,Lloguer mitjà per superfície (Euros/m2 mes),"10,74"
1658,1658,2016,3,8,Nou Barris,53,la Trinitat Nova,Lloguer mitjà per superfície (Euros/m2 mes),"7,8"
1659,1659,2016,3,8,Nou Barris,54,Torre Baró,Lloguer mitjà per superfície (Euros/m2 mes),Unknown
1660,1660,2016,3,8,Nou Barris,55,Ciutat Meridiana,Lloguer mitjà per superfície (Euros/m2 mes),"6,44"
1661,1661,2016,3,8,Nou Barris,56,Vallbona,Lloguer mitjà per superfície (Euros/m2 mes),Unknown
1662,1662,2016,3,9,Sant Andreu,57,la Trinitat Vella,Lloguer mitjà per superfície (Euros/m2 mes),"8,44"
1663,1663,2016,3,9,Sant Andreu,58,Baró de Viver,Lloguer mitjà per superfície (Euros/m2 mes),"3,85"
1664,1664,2016,3,9,Sant Andreu,59,el Bon Pastor,Lloguer mitjà per superfície (Euros/m2 mes),"9,12"
1665,1665,2016,3,9,Sant Andreu,60,Sant Andreu,Lloguer mitjà per superfície (Euros/m2 mes),"10,81"
1666,1666,2016,3,9,Sant Andreu,61,la Sagrera,Lloguer mitjà per superfície (Euros/m2 mes),"10,45"
1667,1667,2016,3,9,Sant Andreu,62,el Congrés i els Indians,Lloguer mitjà per superfície (Euros/m2 mes),"11,28"
1668,1668,2016,3,9,Sant Andreu,63,Navas,Lloguer mitjà per superfície (Euros/m2 mes),"10,5"
1669,1669,2016,3,10,Sant Martí,64,el Camp de l'Arpa del Clot,Lloguer mitjà per superfície (Euros/m2 mes),"11,86"
1670,1670,2016,3,10,Sant Martí,65,el Clot,Lloguer mitjà per superfície (Euros/m2 mes),"11,69"
1671,1671,2016,3,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Lloguer mitjà per superfície (Euros/m2 mes),"12,48"
1672,1672,2016,3,10,Sant Martí,67,la Vila Olímpica del Poblenou,Lloguer mitjà per superfície (Euros/m2 mes),"15,04"
1673,1673,2016,3,10,Sant Martí,68,el Poblenou,Lloguer mitjà per superfície (Euros/m2 mes),"13,13"
1674,1674,2016,3,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Lloguer mitjà per superfície (Euros/m2 mes),"14,27"
1675,1675,2016,3,10,Sant Martí,70,el Besòs i el Maresme,Lloguer mitjà per superfície (Euros/m2 mes),"8,71"
1676,1676,2016,3,10,Sant Martí,71,Provençals del Poblenou,Lloguer mitjà per superfície (Euros/m2 mes),"12,69"
1677,1677,2016,3,10,Sant Martí,72,Sant Martí de Provençals,Lloguer mitjà per superfície (Euros/m2 mes),"9,87"
1678,1678,2016,3,10,Sant Martí,73,la Verneda i la Pau,Lloguer mitjà per superfície (Euros/m2 mes),"8,96"
1679,1679,2016,4,1,Ciutat Vella,1,el Raval,Lloguer mitjà per superfície (Euros/m2 mes),"13,17"
1680,1680,2016,4,1,Ciutat Vella,2,el Barri Gòtic,Lloguer mitjà per superfície (Euros/m2 mes),"13,78"
1681,1681,2016,4,1,Ciutat Vella,3,la Barceloneta,Lloguer mitjà per superfície (Euros/m2 mes),"18,6"
1682,1682,2016,4,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Lloguer mitjà per superfície (Euros/m2 mes),"14,8"
1683,1683,2016,4,2,Eixample,5,el Fort Pienc,Lloguer mitjà per superfície (Euros/m2 mes),"12,04"
1684,1684,2016,4,2,Eixample,6,la Sagrada Família,Lloguer mitjà per superfície (Euros/m2 mes),"12,71"
1685,1685,2016,4,2,Eixample,7,la Dreta de l'Eixample,Lloguer mitjà per superfície (Euros/m2 mes),"13,04"
1686,1686,2016,4,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Lloguer mitjà per superfície (Euros/m2 mes),"12,86"
1687,1687,2016,4,2,Eixample,9,la Nova Esquerra de l'Eixample,Lloguer mitjà per superfície (Euros/m2 mes),"12,87"
1688,1688,2016,4,2,Eixample,10,Sant Antoni,Lloguer mitjà per superfície (Euros/m2 mes),"12,34"
1689,1689,2016,4,3,Sants-Montjuïc,11,el Poble Sec,Lloguer mitjà per superfície (Euros/m2 mes),"12,92"
1690,1690,2016,4,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Lloguer mitjà per superfície (Euros/m2 mes),Unknown
1691,1691,2016,4,3,Sants-Montjuïc,13,la Marina de Port,Lloguer mitjà per superfície (Euros/m2 mes),"9,58"
